t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
32,11,0.10256410256410288,0.005128205128205144,0.0,0.046153846153846094,True,False,1.0,80.76923076923077,102.30769230769238,2.1538461538461537,450.0
32,8,0.4128205128205131,0.03333333333333332,0.0,0.07435897435897441,True,True,0.5,8.076923076923077,94.76923076923083,2.1538461538461537,450.0
32,13,0.19743589743589773,0.03846153846153844,0.0,0.03846153846153844,True,False,0.5,56.53846153846153,98.00000000000006,2.1538461538461537,450.0
33,7,0.5512820512820515,0.010256410256410288,0.0,0.14358974358974355,True,True,1.0,8.076923076923077,123.84615384615391,2.1538461538461537,450.0
33,4,0.11794871794871824,0.0,0.0,0.16923076923076924,True,True,1.0,80.76923076923077,105.5384615384616,1.0769230769230769,225.0
33,14,0.056410256410256716,0.005128205128205144,0.0,0.0,True,False,0.6666666666666666,96.92307692307692,108.76923076923083,3.230769230769231,675.0
33,11,0.10769230769230795,0.005128205128205076,0.0,0.04102564102564102,True,False,0.5,80.76923076923077,103.38461538461544,1.0769230769230769,225.0
33,8,0.4128205128205131,0.0,0.0,0.07435897435897441,True,True,1.0,8.076923076923077,94.76923076923083,2.1538461538461537,450.0
33,13,0.19743589743589773,0.0,0.0,0.03846153846153844,True,False,1.0,56.53846153846153,98.00000000000006,2.1538461538461537,450.0
34,7,0.5615384615384618,0.01025641025641022,0.0,0.15384615384615377,True,True,1.0,8.076923076923077,126.00000000000006,2.1538461538461537,450.0
34,4,0.11794871794871824,0.0,0.0,0.16923076923076924,True,True,1.0,80.76923076923077,105.5384615384616,1.0769230769230769,225.0
34,14,0.056410256410256716,0.0,0.0,0.0,True,False,1.0,96.92307692307692,108.76923076923083,3.230769230769231,675.0
34,11,0.10256410256410288,0.005128205128205076,0.0,0.046153846153846094,True,False,1.0,80.76923076923077,102.30769230769238,1.0769230769230769,225.0
34,8,0.45641025641025673,0.0435897435897436,0.0,0.030769230769230795,True,True,0.5,0.0,95.84615384615391,1.0769230769230769,225.0
34,13,0.20256410256410287,0.005128205128205144,0.0,0.0333333333333333,True,False,1.0,56.53846153846153,99.07692307692314,2.1538461538461537,450.0
34,15,0.2923076923076926,,,,False,False,,32.30769230769231,93.69230769230775,1.0769230769230769,225.0
35,7,0.5717948717948721,0.010256410256410288,0.0,0.16410256410256407,True,True,1.0,8.076923076923077,128.15384615384622,2.1538461538461537,450.0
35,14,0.06666666666666694,0.01025641025641022,1.1102230246251565e-16,0.01025641025641022,True,True,0.6,93.6923076923077,107.69230769230775,5.384615384615384,1125.0
35,11,0.10256410256410288,0.0,0.0,0.046153846153846094,True,False,1.0,80.76923076923077,102.30769230769238,1.0769230769230769,225.0
35,8,0.45128205128205157,0.005128205128205144,0.0,0.035897435897435936,True,True,1.0,0.0,94.76923076923083,1.0769230769230769,225.0
35,13,0.16923076923076955,0.03333333333333333,0.0,0.06666666666666664,True,False,0.5,64.61538461538461,100.15384615384622,1.0769230769230769,225.0
35,15,0.30769230769230804,0.015384615384615432,0.0,0.015384615384615432,True,False,1.0,32.30769230769231,96.92307692307699,1.0769230769230769,225.0
36,7,0.5717948717948721,0.0,0.0,0.16410256410256407,True,True,1.0,8.076923076923077,128.15384615384622,2.1538461538461537,450.0
36,14,0.03589743589743621,0.03076923076923073,0.0,0.02051282051282051,True,False,0.4,96.92307692307692,104.46153846153852,2.1538461538461537,450.0
36,16,0.05128205128205157,,,,False,False,,96.92307692307692,107.69230769230775,1.0769230769230769,225.0
36,11,0.10256410256410288,0.0,0.0,0.046153846153846094,True,False,1.0,80.76923076923077,102.30769230769238,1.0769230769230769,225.0
