t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
99,2000-01-05 12:00:00,7,0.2885269598828503,0.07940652211440372,5.551115123125783e-17,0.16971946127196955,1.1102230246251565e-16,2375.5356359607486,10467.911132404111,0.0,3,2
100,2000-01-06 00:00:00,7,0.2862901508507444,0.020115131839252953,1.249000902703301e-16,0.1898345931112225,2.0816681711721685e-16,9359.97059328737,26527.465847221145,0.0,4,2
101,2000-01-06 12:00:00,7,0.33746492406762846,0.03137091926007585,0.0,0.13448259210718413,1.1102230246251565e-16,5504.776963898688,21939.50447639775,0.0,4,3
102,2000-01-07 00:00:00,7,0.3375962080692298,0.03000365259697947,4.163336342344337e-17,0.1252154889940496,1.1102230246251565e-16,5382.2210780158875,22600.77620076499,0.0,4,4
103,2000-01-07 12:00:00,7,0.3902995981646833,0.030108375394382155,6.938893903907228e-17,0.04503799286598667,3.3306690738754696e-16,4712.389448256395,21519.760420037932,0.0,4,3
104,2000-01-08 00:00:00,7,0.3414557120727233,0.10313368657595723,5.551115123125783e-17,0.09186659826174776,4.440892098500626e-16,3256.9973105262393,11365.838269810725,0.0,4,3
105,2000-01-08 12:00:00,7,0.30363829462347863,0.03781741744924471,3.122502256758253e-17,0.09433866013779843,2.220446049250313e-16,3719.01534103221,11652.614670347031,0.0,4,4
106,2000-01-09 00:00:00,7,0.22298265798792796,0.048218922030641265,1.4224732503009818e-16,0.1425575821684397,1.1102230246251565e-16,11364.30825718052,33157.33487053559,0.0,6,4
107,2000-01-09 12:00:00,7,0.23225172508520867,0.12523500455931086,8.881784197001253e-17,0.23500077763510013,0.0,28694.891234440816,94645.72552403358,0.0,7,5
108,2000-01-10 00:00:00,7,0.25472647177997143,0.028924995790581665,1.0639637319324417e-16,0.21662199343928926,1.1102230246251565e-16,23017.334011686216,93133.8903966865,0.0,8,6
109,2000-01-10 12:00:00,7,0.38141622368959344,0.19193293650401747,7.771561172376095e-17,0.422555028154572,0.0,18693.508233887318,53518.951593911486,0.0,5,5
110,2000-01-11 00:00:00,7,0.26833784247252224,0.19978371046269233,1.3877787807814457e-16,0.21629224082986093,1.6653345369377348e-16,13616.92131189884,48559.38383135592,0.0,5,4
111,2000-01-11 12:00:00,7,0.23181138527808468,0.03652645719443761,1.1934897514720432e-16,0.1954946003974083,1.6653345369377348e-16,14609.18852181145,46613.52222427186,0.0,5,5
112,2000-01-12 00:00:00,8,0.18728034656189152,0.05394123148417689,1.1796119636642288e-16,0.28764034554764095,2.220446049250313e-16,21382.530282510845,61925.846903457554,0.0,6,4
113,2000-01-12 12:00:00,8,0.28483634539846253,0.0968857609434838,1.0408340855860843e-16,0.3427072176918157,2.220446049250313e-16,12458.01974060117,32956.13938071707,0.0,5,4
114,2000-01-13 00:00:00,8,0.33441237635459914,0.1758165087155249,8.326672684688674e-17,0.49167621741163825,2.7755575615628914e-16,20006.48859485403,51439.0455061527,0.0,5,4
115,2000-01-13 12:00:00,8,0.13615393061827616,0.2627985846346801,7.216449660063518e-17,0.3427807522592821,1.249000902703301e-16,26858.65100113206,68834.81315021364,0.0,6,5
116,2000-01-14 00:00:00,8,0.12465555273535212,0.022970832734981822,4.85722573273506e-17,0.3270151384082733,2.220446049250313e-16,15837.140410625647,37640.10857240182,0.0,6,4
117,2000-01-14 12:00:00,8,0.22190994396771443,0.07416202231478618,0.0,0.3778740846339123,1.6653345369377348e-16,10777.611450227667,37884.64309113554,0.0,5,3
