t,current,previous,track,iou,boundary
139,1911,1911,95,0.8598484848484849,True
139,2400,2400,86,0.7777777777777778,True
140,11,12,102,0.5909090909090909,True
140,574,622,103,0.7280966767371602,True
140,1469,1322,91,0.265625,True
140,1917,1911,95,0.8972602739726028,True
140,2400,2400,86,0.922077922077922,True
141,9,11,102,0.5,True
141,526,574,103,0.8586387434554974,True
141,1917,1917,95,0.8946540880503144,True
141,2400,2400,86,0.8169014084507042,True
142,10,9,102,0.625,True
142,478,526,103,0.2643979057591623,True
142,1966,1917,95,0.8823529411764706,True
142,2400,2400,86,0.6551724137931034,True
143,11,10,102,0.36363636363636365,True
143,479,478,103,0.23433874709976799,True
143,1967,1966,95,0.904047976011994,True
143,2400,2400,86,0.4473684210526316,True
144,12,11,102,0.5394736842105263,True
144,432,479,103,0.16473317865429235,True
144,2017,1967,95,0.9013062409288825,True
144,2400,2400,86,0.17647058823529413,True
145,12,12,102,0.7373737373737373,True
145,432,432,103,0.17794486215538846,True
145,1764,2017,95,0.02564102564102564,True
146,14,12,102,0.4861111111111111,True
146,48,432,103,0.06766917293233082,True
147,15,14,102,0.7391304347826086,True
147,48,48,103,0.7142857142857143,True
147,334,434,109,0.09523809523809523,False
147,1822,1769,110,0.0007716049382716049,True
148,14,15,102,0.7286821705426356,True
148,47,48,103,0.6190476190476191,True
148,286,334,109,0.4375,False
148,1874,1822,110,0.044753086419753084,True
149,13,14,102,0.5849056603773585,True
149,46,47,103,0.07692307692307693,True
149,287,286,109,0.6,False
149,1862,1862,112,0.6666666666666666,True
149,1925,1874,110,0.5189873417721519,False
149,2394,2386,113,0.1320754716981132,True
150,14,13,102,0.611764705882353,True
150,48,287,109,0.04335260115606936,True
150,1914,1862,112,0.5,True
150,2025,1925,110,0.5285714285714286,False
150,2351,2394,113,0.6379310344827587,True
151,14,14,102,0.8051948051948052,True
151,48,48,109,0.9048991354466859,True
151,1915,1914,112,0.782608695652174,True
151,2074,2025,110,0.62,False
151,2351,2351,113,0.45652173913043476,True
152,13,14,102,0.3472222222222222,True
152,293,48,109,0.8773006134969326,True
152,1916,1915,112,0.43478260869565216,True
152,2073,2074,110,0.4722222222222222,False
153,12,13,102,0.4489795918367347,True
153,438,293,109,0.8496732026143791,True
153,1882,2073,110,0.19101123595505617,False
153,1967,1916,112,0.2,False
154,15,12,102,0.2222222222222222,True
154,440,438,109,0.6877323420074349,True
154,1932,1882,110,0.65,False
155,15,15,102,0.7142857142857143,True
155,440,440,109,0.21621621621621623,True
155,1982,1932,110,0.6162790697674418,False
155,2069,2019,116,0.09090909090909091,False
156,14,15,102,0.6428571428571429,True
156,2032,1982,110,0.6486486486486487,False
156,2068,2069,116,0.44,False
157,14,14,102,0.4444444444444444,True
157,2019,2068,116,0.6153846153846154,False
157,2130,2032,110,0.631578947368421,False
158,2178,2130,110,0.027083333333333334,True
159,2273,2178,110,0.96875,True
160,0,0,119,0.38461538461538464,True
160,2271,2273,110,0.9901245169600686,True
161,0,0,119,0.5,True
161,2369,2271,110,0.9892841834547793,True
162,0,0,119,0.3,True
162,1290,2369,110,0.005577005577005577,True
163,0,0,119,0.75,True
163,2027,2170,121,0.01824817518248175,True
164,1250,1246,122,0.056818181818181816,False
164,2029,2027,121,0.3978102189781022,True
165,1029,980,123,0.46875,True
165,1107,1250,122,0.21264367816091953,False
165,2029,2029,121,0.7636363636363637,False
166,985,1029,123,0.47674418604651164,True
166,1110,1107,122,0.5,False
166,1420,1224,125,0.13333333333333333,True
166,2030,2029,121,0.6818181818181818,False
167,939,985,123,0.23655913978494625,True
167,1113,1110,122,0.6878453038674033,False
167,2030,2030,121,0.7631578947368421,True
168,845,939,123,0.25925925925925924,False
168,1165,1113,122,0.7505720823798627,False
168,2031,2030,121,0.5915492957746479,True
169,749,845,123,0.2777777777777778,False
169,1217,1165,122,0.7924151696606786,True
169,1960,2058,126,0.1810344827586207,True
169,1983,2031,121,0.023809523809523808,False
170,604,749,123,0.21052631578947367,False
170,1366,1217,122,0.8479087452471483,True
170,2009,1960,126,0.4187725631768953,True
171,459,604,123,0.1111111111111111,False
171,1465,1366,122,0.7121212121212122,True
171,2058,2009,126,0.7486187845303868,True
172,19,459,123,0.14960629921259844,True
172,1565,1465,122,0.6715686274509803,True
172,2107,2058,126,0.8839050131926122,True
173,18,19,123,0.3123209169054441,True
173,1616,1565,122,0.6294964028776978,True
173,2107,2107,126,0.9124668435013262,True
