t,rmse_hPa,max_change_hPa,input_min_hPa,smoothed_min_hPa
200,1.6494415614261009,10.862027341434214,963.8471567619345,974.531482849228
201,1.8222407469993185,12.589914435570336,959.4481068051477,971.4223687195022
202,1.8129209901302137,11.421905987069408,958.4383225624142,969.7504733636766
203,1.9004478315956717,10.31690447991241,953.5054833030534,963.1912675527478
204,1.985666860452791,11.498652344310813,949.782816902565,960.6075589862002
205,2.04463066967374,11.440042780855265,950.3661963836578,957.2039034679665
206,1.9907872545016345,12.991867320455867,948.4101815512781,958.9585567062161
207,1.8455529153106796,12.086478343522458,946.6896612060589,958.4795361592167
208,1.6820526627913295,13.8597612155354,944.17045077727,956.9987102177913
209,1.4392270667896356,10.860891926261843,946.9160832382696,953.9869650354756
210,1.3700051126620856,10.343704626718136,948.6908787088562,955.3945213450265
211,1.483842058524224,10.88371745366544,952.1978577152433,959.7542573033467
212,1.5139664537129434,9.573742539165096,959.3306695902277,966.2246883329323
213,1.6104012568196169,10.10729304898473,965.6390389635031,972.0733020091926
214,1.6925636131079158,12.03057836711514,968.4495090865541,977.1415884113442
215,1.8241801027835687,14.611682036355887,954.1927492167815,967.6833844895359
216,1.9619931580791097,13.796191601995702,951.9588988344381,964.6379363479388
217,2.1458713463241987,15.124837867714632,952.6930149903233,967.252533951547
218,2.219574600007027,15.574834770898633,957.8071860054432,973.016796372384
219,2.1737945435143446,14.85067120309759,964.1077642313774,978.3048670265156
220,1.975722985891,12.922644929483909,971.5346564096047,983.2450585452157
221,1.8493183240667732,10.797002930361487,976.3516119687121,985.2527060857196
222,1.776485001111771,13.73319960073843,976.5509056755976,987.8475843861125
223,1.6812137952707054,12.597273189677026,979.9421656707739,988.8446908970964
224,1.5589741970281106,10.542771966860755,983.2572916518594,991.0037543154447
225,1.4652216478887123,10.284062089130657,985.953845821249,992.1071252515378
226,1.3065797634645864,9.382842856250477,991.1401194906665,994.0791313289745
227,1.255920764254725,8.51446244251872,993.0735069558536,995.6607273576999
228,1.2673181291964986,7.291814799304916,994.0430501906491,996.5973389189174
229,1.3787684548927424,6.22317033422712,994.152824619017,997.793720074439
230,1.4159118356703897,7.4912481235669475,996.7453478284646,1000.3628986379257
231,1.5141790478503734,6.77631245993291,997.7503663295654,1001.3957023912152
232,1.5810472863128617,6.224119045248699,998.5809276617952,1002.7271461154598
233,1.6125937107886499,6.726963959271188,997.9346436493985,1003.1412862431995
234,1.5993998101692095,7.2879195911561965,996.9188096239948,1003.3911051123778
235,1.5645826230236513,7.88689490728143,993.4046019325042,1001.1005327685342
