method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,54,76,0.5617063689951541,0.046230700369107945,0.0,0.30573045744254856,True,True,0.5661764705882353,93.4247410227503,26.019976743331796,7.7,461.6179743695276
TMTM,54,93,0.129221415591426,,,,False,False,,54.026546614302916,38.519976743331796,0.2,11.990077256351366
TMTM,54,94,0.23458438465578565,,,,False,False,,65.12010290202608,36.9699767433318,0.1,5.995038628175683
TMTM,54,95,0.21911187659460207,,,,False,False,,63.413401934684046,37.1199767433318,0.05,2.9975193140878416
TMTM,54,85,0.34908889923902797,0.3146346554747552,0.0,0.06611192569595842,True,True,0.19310344827586207,32.37930883464844,74.2699767433318,9.8,587.513785561217
TMTM,54,96,0.07851546751590964,,,,False,True,,90.09183284524096,80.6699767433318,2.85,170.85860090300696
TMTM,55,89,0.022212787071811756,0.07922513396261006,0.0,0.10922513396261006,True,True,0.2222222222222222,20.935511191949207,18.269976743331796,0.45,26.977673826790575
TMTM,55,90,0.12970361088359664,0.0869418297298474,1.1102230246251565e-16,0.4069254963807699,True,True,0.29838709677419356,51.784410049363395,36.2199767433318,5.1000000000000005,305.74697003695985
TMTM,55,76,0.5109199108580422,0.05078645813711198,0.0,0.2549439993054366,True,True,0.7321428571428571,91.53036604629686,30.2199767433318,6.8500000000000005,410.6601460300343
TMTM,55,97,0.42259494066462544,,,,False,True,,22.708583863576752,73.4199767433318,1.0,59.950386281756835
TMTM,55,85,0.25625796288453523,0.09283093635449274,0.0,0.15894286205045116,True,True,0.20588235294117646,44.46902119718757,75.2199767433318,2.5,149.8759657043921
TMTM,56,89,0.00826182171051301,0.030474608782324768,0.0,0.13969974274493482,True,True,0.9,21.428558138070237,22.419976743331798,0.5,29.975193140878417
TMTM,56,98,0.07554482192120951,,,,False,True,,43.53535537387694,34.4699767433318,0.8500000000000001,50.957828339493304
TMTM,56,90,0.20647367346838294,0.07677006258478632,0.0,0.48369555896555627,True,True,0.22549019607843138,60.29681755953775,35.519976743331796,1.1500000000000001,68.94294422402035
TMTM,56,76,0.5116818599372777,0.0007619490792354947,1.1188966420050406e-16,0.2557059483846721,True,True,0.9090909090909091,91.02179993580512,29.619976743331797,6.800000000000001,407.66262671594643
TMTM,56,99,0.24284773787420413,,,,False,False,,39.1782481984273,68.3199767433318,0.5,29.975193140878417
TMTM,56,85,0.07887216445976192,0.17738579842477328,1.6653345369377348e-16,0.3363286604752245,True,True,0.16037735849056603,61.00531700816037,70.4699767433318,3.6500000000000004,218.81890992841244
TMTM,57,89,0.04677941546344699,0.05504123717396,1.6653345369377348e-16,0.08465850557097483,True,True,0.7,21.233506598945436,15.619976743331797,0.35000000000000003,20.98263519861489
