scene,method,status,frames,reference_mae,motion_mae,center_motion_mae,size_ratio_mae,distance_nrmse,sns,static_drift_max,hierarchy_violations,max_overlap,max_eccentricity,max_tau,max_budget_violation,seconds,reference_nmae,reference_p95,trajectory_nmae,common_motion_nmae,motion_step_nmae,growth_log_mae,total_growth_log_mae,unchanged_size_log_drift,rendered_reference_nmae,rendered_reference_p95,rendered_trajectory_nmae,rendered_common_motion_nmae,rendered_motion_step_nmae,rendered_growth_log_mae,rendered_total_growth_log_mae,rendered_unchanged_size_log_drift,family,seed,grid,total_area_ratio_final,true_total_area_ratio_final,mean_displacement_final,true_mean_displacement_final
gaussian2d_crowding_seed3,TMTM,defined,21,3.945263086805304,0.35558729969807223,0.3555872996980732,4.4056469231157003e-17,0.7668479954700708,0.0026793258225641047,,0,0.0,0.014204545454560957,,,0.20586062490474433,0.0328771923900442,0.06515609575620106,0.03146289672010684,0.03146289672010684,0.0029632274974839353,4.787836793695988e-17,1.029558382992235e-16,,0.0328771923900442,0.06515609575620106,0.03146289672010684,0.03146289672010684,0.0029632274974839353,4.787836793695988e-17,1.029558382992235e-16,,crowding,3,65,0.9555006180469715,0.9555006180469716,-0.018939393939393295,7.089965690931154
gaussian2d_crowding_seed3,ST-MTM,defined,21,20.05961936109302,0.35449828454655746,0.35449828454655746,0.03129796709409218,0.0008293076876359283,5.840080475724806e-07,,0,0.0,0.0,,,0.05831945897080004,0.16716349467577515,0.28378630755549294,0.03125771995243004,0.03125771995243004,0.002954152371221312,0.033494808402454404,0.033494808402454467,,0.16713905304336313,0.2835538765997371,0.03135024234363095,0.03135024234363094,0.002954152371221313,0.03216575722187999,0.03237826948446375,,crowding,3,65,1.0000000000000002,0.9555006180469716,4.736951571734001e-15,7.089965690931154
gaussian2d_crowding_seed3,RA-MTM,defined,21,0.9887905896511515,0.04248124237868763,0.12379971060958184,3.52451753849256e-17,0.7244975488839668,0.0045531760081769495,,0,0.0,2.0170271789640566,0.9453385013544846,0.0,0.2325369999743998,0.008239921580426263,0.013901536324578965,0.0011740994088368416,0.00040402405959644443,0.0003540103531557303,3.9002366151545214e-17,1.0286910212542466e-16,,0.00824962726365583,0.013743500942145302,0.0011818492776987347,0.0003752534832682277,0.000494728172227542,0.0022831147585478545,0.0014317880448575073,,crowding,3,65,0.9555006180469714,0.9555006180469716,7.1719494665866295,7.089965690931154
gaussian2d_advection_diffusion_seed1,TMTM,defined,21,10.731932647076675,0.3603713006780261,0.3607264143143897,3.9650822308041306e-17,0.5614694035342014,0.08989983839448093,,0,0.0,0.014204545454546746,,,0.3207457080716267,0.08943277205897229,0.14521626176014338,0.032847332906235316,0.03284733290623531,0.003003094172316884,4.3156667475785505e-17,5.204170427930421e-17,,0.08943277205897229,0.14521626176014338,0.032847332906235316,0.03284733290623531,0.003003094172316884,4.3156667475785505e-17,5.204170427930421e-17,,advection_diffusion,1,65,0.9325946445060019,0.9325946445060018,0.4545454545454568,7.661971468105978
gaussian2d_advection_diffusion_seed1,ST-MTM,defined,21,12.454455359357532,0.38309857340529857,0.39225294843957526,0.030366579115987016,0.36798843341552734,0.13542296128373346,,0,0.0,12.293356623585254,,,0.5250255420105532,0.1037871279946461,0.2287704309285243,0.03371736131532617,0.033717361315326176,0.0031924881117108214,0.03252792971772576,0.0325279329495216,,0.10374384036965344,0.22844591095465877,0.033575345358265306,0.03357534535826531,0.0031795775701598315,0.03154509871478843,0.03137456217613903,,advection_diffusion,1,65,1.0000000000000002,0.9325946445060018,7.105427357601002e-15,7.661971468105978
gaussian2d_advection_diffusion_seed1,RA-MTM,defined,21,1.0,0.0,0.08347172787652442,3.9650822308041306e-17,0.3873730295998554,0.11552325685418333,,0,0.0,4.310806574757041,0.0,0.0,0.14236287493258715,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,4.322171960613463e-17,7.39425881635114e-17,,0.008343840592092235,0.008570053696481023,0.00019546717851497088,0.00018047807155484042,0.0001804231663773026,0.0013862757601671664,0.00040459757601890995,,advection_diffusion,1,65,0.9325946445060018,0.9325946445060018,7.661971468105978,7.661971468105978
gaussian2d_advection_diffusion_seed2,TMTM,defined,21,26.412566090008195,0.37444609166614573,0.3744460916661454,5.551115123125783e-17,0.596260219213293,0.17771963847395034,,0,0.0,0.014204545454560957,,,0.30885441694408655,0.22010471741673496,0.41253430217248127,0.03278518047124672,0.032785180471246726,0.0031203840972178812,5.952269926945419e-17,7.305354238207328e-17,,0.22010471741673496,0.41253430217248127,0.03278518047124672,0.032785180471246726,0.0031203840972178812,5.952269926945419e-17,7.305354238207328e-17,,advection_diffusion,2,65,0.9666011787819254,0.9666011787819253,0.4829545454545414,7.964018602123706
gaussian2d_advection_diffusion_seed2,ST-MTM,defined,21,12.959043392672822,0.39820093010618546,0.4026737727364404,0.015998310362817653,0.37230255086357866,0.13860864002963963,,0,0.0,10.449045654911956,,,0.5397599999560043,0.10799202827227351,0.17175062177587422,0.034904025168216446,0.034904025168216446,0.003318341084218212,0.016961054356089536,0.016961053126704213,,0.10799999364002584,0.1716635316448217,0.03501320761445362,0.035013207614453624,0.003318341084218212,0.01768330616471994,0.017570762947976222,,advection_diffusion,2,65,0.9999999999999999,0.9666011787819253,-3.552713678800501e-15,7.964018602123706
gaussian2d_advection_diffusion_seed2,RA-MTM,defined,21,7.783835624384843,0.03499767094557491,0.08535892610598213,3.9650822308041306e-17,0.40348458851163854,0.14818856270237785,,0,0.0,5.189062500000006,12.20409919543441,0.0,0.21627474995329976,0.06486529686987369,0.10955599090611398,0.0007303192470236431,2.909558350268293e-05,0.00029164725787979095,4.2408567976770503e-17,1.0718422677191697e-16,,0.06485910876500163,0.10953401119693953,0.000766311772496785,7.827900118848189e-05,0.0003481329976772089,0.0013160103619619045,0.0008397164025903372,,advection_diffusion,2,65,0.9666011787819253,0.9666011787819253,7.965768676793323,7.964018602123706
gaussian2d_advection_diffusion_seed3,TMTM,defined,21,26.432522057830354,0.351950480242852,0.3517729234246702,5.947623346206196e-17,0.5843387106011043,0.1732752865275219,,0,0.0,0.014204545454546746,,,0.3129011670826003,0.2202710171485863,0.4088904290798452,0.0314390234379317,0.0314390234379317,0.0029329206686904336,6.344209012298929e-17,7.807339844068118e-17,,0.2202710171485863,0.4088904290798452,0.0314390234379317,0.0314390234379317,0.0029329206686904336,6.344209012298929e-17,7.807339844068118e-17,,advection_diffusion,3,65,0.9660622966062297,0.9660622966062297,0.7031250000000018,7.740868632238168
gaussian2d_advection_diffusion_seed3,ST-MTM,defined,21,13.515167087891768,0.3870434316119084,0.3773602459011727,0.013627200781016657,0.38380876078204734,0.14730667201449996,,0,0.0,11.795028022062795,,,0.593441459001042,0.11262639239909807,0.17628333160343937,0.03441901870308326,0.03441901870308326,0.0032253619300992367,0.01448130170546027,0.014481301733204485,,0.11263218534345382,0.17653457508430856,0.03448084480045039,0.03448084480045039,0.0032253619300992367,0.014722195395939858,0.014480787766590217,,advection_diffusion,3,65,1.0,0.9660622966062297,0.0,7.740868632238168
gaussian2d_advection_diffusion_seed3,RA-MTM,defined,21,8.407555810782826,0.04378249123369064,0.07789041881119711,3.8329128231106594e-17,0.41383814265138663,0.15580277855818284,,0,0.0,5.853515625,13.541423973974418,0.0,0.2381440830649808,0.07006296508985689,0.12047725532953545,0.0009745072028471568,2.7269713367651754e-05,0.0003648540936140887,4.0980131614520856e-17,1.2355567957644808e-16,,0.07006433995640594,0.12046784753457143,0.0010809248912693988,6.191133392253041e-05,0.00043593529231105896,0.001289138879386858,0.0005392751509068491,,advection_diffusion,3,65,0.9660622966062296,0.9660622966062297,7.741772398221929,7.740868632238168
gaussian2d_translation_growth_grid49,TMTM,defined,21,16.776978808860587,0.5356855268683869,0.5352688602017203,4.9343245538895844e-17,0.7399491907777784,0.009004661333435549,,0,0.0,0.025000000000005684,,,0.1310924160061404,0.1398081567405049,0.22477782571852187,0.04633597647215563,0.046335976472155614,0.004464046057236558,3.6544841227244736e-17,6.938893903907228e-17,,0.1398081567405049,0.22477782571852187,0.04633597647215563,0.046335976472155614,0.004464046057236558,3.6544841227244736e-17,6.938893903907228e-17,,translation_growth,0,49,1.8270440251572326,1.8270440251572326,1.1500000000000032,11.863710537367743
gaussian2d_translation_growth_grid49,ST-MTM,defined,21,8.373550146686313,0.5931855268683875,0.5931855268683875,0.38403707064315384,0.03641210611859317,0.0013184069656452927,,0,0.0,1.7763568394002505e-15,,,0.06294629105832428,0.06977958455571927,0.13769870746397786,0.051419309805489026,0.051419309805489026,0.00494321272390323,0.32609122398576473,0.32609122398576484,,0.06977738379061929,0.1378057077826191,0.05157000197115117,0.05157000197115118,0.004955770404375074,0.32690217028151014,0.32666335425677673,,translation_growth,0,49,0.9999999999999997,1.8270440251572326,-1.0066022089934753e-14,11.863710537367743
gaussian2d_translation_growth_grid49,RA-MTM,defined,21,1.0,0.0,9.747249211381852e-06,6.696583323135864e-17,0.2032601952947101,0.018017608553582774,,0,0.0,0.0004113562257259673,0.0,0.0,0.08895704196766019,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,4.972873964466847e-17,4.4408920985006264e-17,,0.00832729389113082,0.008516347127807217,0.00015498811444964516,8.333241988043452e-05,0.00013775315058002965,0.00556265817254419,0.005354014845918513,,translation_growth,0,49,1.8270440251572326,1.8270440251572326,11.863710537367743,11.863710537367743
gaussian2d_translation_growth_grid81,TMTM,defined,21,16.484600199191703,0.5367087768633835,0.5365563378389931,9.163745600080657e-17,0.7249175640819542,0.00968245973618201,,0,0.0,0.009146341463420526,,,0.3172460839850828,0.13737166832659753,0.21952506077860912,0.04738862961177628,0.047388629611776284,0.0044725731405281955,6.823245672175442e-17,7.28583859910259e-17,,0.13737166832659753,0.21952506077860912,0.04738862961177628,0.047388629611776284,0.0044725731405281955,6.823245672175442e-17,7.28583859910259e-17,,translation_growth,0,81,1.736786469344609,1.736786469344609,1.1097560975609728,11.843931634828644
gaussian2d_translation_growth_grid81,ST-MTM,defined,21,8.423018334235499,0.5921965817414322,0.5921965817414322,0.34426981299646925,0.03613299833150008,0.0013007108463244457,,0,0.0,1.7763568394002505e-15,,,0.05519283399917185,0.07019181945196248,0.13706584720601372,0.052083751562995786,0.05208375156299578,0.004934971514511935,0.29619557969269766,0.2961955796926977,,0.07017765994484021,0.13710883330959417,0.05243782556388232,0.05243782556388234,0.004947617014543598,0.2932560892857459,0.2930288080204778,,translation_growth,0,81,0.9999999999999997,1.736786469344609,-1.1842378929335002e-15,11.843931634828644
gaussian2d_translation_growth_grid81,RA-MTM,defined,21,1.0,0.0,8.32897319031171e-06,7.401486830834377e-17,0.20328481186924607,0.01792183020850081,,0,0.0,0.0004321624027738835,0.0,0.0,0.08813683304470032,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,5.57424476947214e-17,4.85722573273506e-17,,0.008315011554770881,0.00853259738732381,0.00016555685602123786,7.038515163196645e-05,0.0001732267704594179,0.002085216515362226,0.0011823117425378371,,translation_growth,0,81,1.7367864693446087,1.736786469344609,11.843931634828644,11.843931634828644
