scene,method,t,feature,q,area,x,z,width
crowding_seed2,RA-MTM,19,A,58.38068181818182,1005.46875,57.38068181818182,55.63544379409453,12.065625
crowding_seed2,RA-MTM,19,B,66.78427419354838,653.90625,65.78427419354838,66.09169379409452,7.846875
crowding_seed2,RA-MTM,19,C,73.41403162055336,889.453125,74.41403162055336,75.85185004409452,10.6734375
crowding_seed2,RA-MTM,20,A,58.98777173913044,970.3125,57.95902374629446,56.094315567900104,11.64375
crowding_seed2,RA-MTM,20,B,67.30263157894737,667.96875,66.2738835861114,66.4240030679001,8.015625
crowding_seed2,RA-MTM,20,C,73.5251976284585,889.453125,74.55394562129447,76.2685343179001,10.6734375
crowding_seed3,TMTM,0,A,47.215401785714285,1181.25,50.398287235837635,50.41249178129218,9.545454545454545
crowding_seed3,TMTM,0,B,60.391666666666666,791.015625,58.409650872201276,58.409650872201276,6.392045454545454
crowding_seed3,TMTM,0,C,69.04233870967742,871.875,67.84146905401946,67.85567359947399,7.045454545454545
crowding_seed3,TMTM,1,A,47.85,1142.578125,50.54033269038309,50.54033269038309,9.232954545454545
crowding_seed3,TMTM,1,B,60.75688073394495,766.40625,58.26760541765582,58.28180996311036,6.193181818181818
crowding_seed3,TMTM,1,C,69.27591463414635,864.84375,67.84146905401946,67.85567359947399,6.988636363636363
crowding_seed3,TMTM,2,A,48.41169724770642,1149.609375,50.54033269038309,50.54033269038309,9.289772727272727
crowding_seed3,TMTM,2,B,61.070205479452056,769.921875,58.324423599474,58.324423599474,6.221590909090909
crowding_seed3,TMTM,2,C,69.4672131147541,857.8125,67.69942359947399,67.71362814492855,6.931818181818182
crowding_seed3,TMTM,3,A,48.98016467065868,1174.21875,50.511923599474,50.52612814492855,9.488636363636363
crowding_seed3,TMTM,3,B,61.36824324324324,780.46875,58.43805996311036,58.45226450856491,6.306818181818182
crowding_seed3,TMTM,3,C,69.64506172839506,854.296875,67.67101450856492,67.67101450856492,6.903409090909091
crowding_seed3,TMTM,4,A,49.607469512195124,1153.125,50.511923599474,50.52612814492855,9.318181818181818
crowding_seed3,TMTM,4,B,61.73011363636363,773.4375,58.324423599474,58.33862814492855,6.25
crowding_seed3,TMTM,4,C,69.84948979591837,861.328125,67.69942359947399,67.69942359947399,6.9602272727272725
crowding_seed3,TMTM,5,A,49.969040247678016,1135.546875,50.54033269038309,50.54033269038309,9.176136363636363
crowding_seed3,TMTM,5,B,62.05813953488372,755.859375,58.210787235837635,58.210787235837635,6.107954545454545
crowding_seed3,TMTM,5,C,70.01764112903226,871.875,67.69942359947399,67.71362814492855,7.045454545454545
crowding_seed3,TMTM,6,A,50.625,1156.640625,50.48351450856491,50.48351450856491,9.346590909090908
crowding_seed3,TMTM,6,B,62.505760368663594,762.890625,58.26760541765582,58.26760541765582,6.164772727272727
crowding_seed3,TMTM,6,C,70.16683266932272,882.421875,67.75624178129218,67.75624178129218,7.130681818181818
crowding_seed3,TMTM,7,A,51.29954268292683,1153.125,50.511923599474,50.52612814492855,9.318181818181818
crowding_seed3,TMTM,7,B,62.708333333333336,759.375,58.26760541765582,58.28180996311036,6.136363636363636
crowding_seed3,TMTM,7,C,70.3125,878.90625,67.81305996311036,67.82726450856492,7.102272727272727
crowding_seed3,TMTM,8,A,51.71389751552795,1132.03125,50.511923599474,50.52612814492855,9.147727272727272
crowding_seed3,TMTM,8,B,62.916666666666664,759.375,58.18237814492855,58.19658269038309,6.136363636363636
crowding_seed3,TMTM,8,C,70.515,878.90625,67.75624178129218,67.77044632674674,7.102272727272727
crowding_seed3,TMTM,9,A,52.27360681114551,1135.546875,50.62555996311036,50.62555996311036,9.176136363636363
crowding_seed3,TMTM,9,B,63.316627358490564,745.3125,58.23919632674673,58.253400872201276,6.0227272727272725
crowding_seed3,TMTM,9,C,70.77551020408163,861.328125,67.61419632674674,67.61419632674674,6.9602272727272725
crowding_seed3,TMTM,10,A,52.994953416149066,1132.03125,50.597150872201276,50.61135541765582,9.147727272727272
crowding_seed3,TMTM,10,B,63.645348837209305,755.859375,58.26760541765582,58.26760541765582,6.107954545454545
crowding_seed3,TMTM,10,C,70.9104938271605,854.296875,67.61419632674674,67.61419632674674,6.903409090909091
crowding_seed3,TMTM,11,A,53.4375,1146.09375,50.653969054019456,50.668173599474,9.261363636363637
crowding_seed3,TMTM,11,B,63.984375,759.375,58.38124178129218,58.39544632674673,6.136363636363636
crowding_seed3,TMTM,11,C,71.0625,843.75,67.58578723583764,67.59999178129218,6.818181818181818
crowding_seed3,TMTM,12,A,53.880046583850934,1132.03125,50.76760541765582,50.78180996311036,9.147727272727272
crowding_seed3,TMTM,12,B,64.39285714285714,738.28125,58.35283269038309,58.367037235837635,5.965909090909091
crowding_seed3,TMTM,12,C,71.12394957983193,836.71875,67.58578723583764,67.59999178129218,6.761363636363636
crowding_seed3,TMTM,13,A,54.76851851851852,1139.0625,50.710787235837635,50.72499178129218,9.204545454545455
crowding_seed3,TMTM,13,B,64.6875,745.3125,58.35283269038309,58.367037235837635,6.0227272727272725
crowding_seed3,TMTM,13,C,71.328125,843.75,67.61419632674674,67.62840087220127,6.818181818181818
crowding_seed3,TMTM,14,A,55.2161214953271,1128.515625,50.710787235837635,50.710787235837635,9.119318181818182
crowding_seed3,TMTM,14,B,64.92629716981132,745.3125,58.29601450856491,58.310219054019456,6.0227272727272725
crowding_seed3,TMTM,14,C,71.4375,843.75,67.72783269038308,67.74203723583764,6.818181818181818
crowding_seed3,TMTM,15,A,55.545419254658384,1132.03125,50.68237814492855,50.69658269038309,9.147727272727272
crowding_seed3,TMTM,15,B,65.24107142857143,738.28125,58.26760541765582,58.28180996311036,5.965909090909091
crowding_seed3,TMTM,15,C,71.5895061728395,854.296875,67.67101450856492,67.67101450856492,6.903409090909091
crowding_seed3,TMTM,16,A,56.25,1139.0625,50.653969054019456,50.668173599474,9.204545454545455
crowding_seed3,TMTM,16,B,65.55390995260663,741.796875,58.29601450856491,58.29601450856491,5.994318181818182
crowding_seed3,TMTM,16,C,71.74180327868852,857.8125,67.52896905401946,67.54317359947399,6.931818181818182
crowding_seed3,TMTM,17,A,56.954580745341616,1132.03125,50.68237814492855,50.69658269038309,9.147727272727272
crowding_seed3,TMTM,17,B,65.93601895734596,741.796875,58.29601450856491,58.29601450856491,5.994318181818182
crowding_seed3,TMTM,17,C,71.8698347107438,850.78125,67.55737814492855,67.57158269038308,6.875
crowding_seed3,TMTM,18,A,57.33889751552795,1132.03125,50.73919632674673,50.753400872201276,9.147727272727272
crowding_seed3,TMTM,18,B,66.26785714285714,738.28125,58.324423599474,58.33862814492855,5.965909090909091
crowding_seed3,TMTM,18,C,72.1875,843.75,67.58578723583764,67.59999178129218,6.818181818181818
crowding_seed3,TMTM,19,A,57.79038461538462,1142.578125,50.710787235837635,50.710787235837635,9.232954545454545
crowding_seed3,TMTM,19,B,66.5625,745.3125,58.35283269038309,58.367037235837635,6.0227272727272725
crowding_seed3,TMTM,19,C,72.3125,843.75,67.50055996311036,67.51476450856492,6.818181818181818
crowding_seed3,TMTM,20,A,58.577786377708975,1135.546875,50.73919632674673,50.73919632674673,9.176136363636363
crowding_seed3,TMTM,20,B,66.85714285714286,738.28125,58.324423599474,58.33862814492855,5.965909090909091
crowding_seed3,TMTM,20,C,72.484375,843.75,67.52896905401946,67.54317359947399,6.818181818181818
crowding_seed3,ST-MTM,0,A,47.215401785714285,1181.25,22.003561530584953,22.003561530584953,14.174999999999999
crowding_seed3,ST-MTM,0,B,60.391666666666666,791.015625,58.70992528582513,58.70992528582513,9.4921875
crowding_seed3,ST-MTM,0,C,69.04233870967742,871.875,95.93592034564827,95.93592034564827,10.462500000000006
crowding_seed3,ST-MTM,1,A,47.85,1142.578125,21.892967769766436,21.892967769766436,14.058489781368822
crowding_seed3,ST-MTM,1,B,60.75688073394495,766.40625,58.802687796463346,58.802687796463346,9.430002376425861
crowding_seed3,ST-MTM,1,C,69.27591463414635,864.84375,95.95375159582858,95.95375159582858,10.641195342205322
crowding_seed3,ST-MTM,2,A,48.41169724770642,1149.609375,22.038303509341237,22.038303509341237,14.127098496835444
crowding_seed3,ST-MTM,2,B,61.070205479452056,769.921875,58.762496178396034,58.762496178396034,9.46126780063291
crowding_seed3,ST-MTM,2,C,69.4672131147541,857.8125,95.8486074743211,95.8486074743211,10.541321202531634
crowding_seed3,ST-MTM,3,A,48.98016467065868,1174.21875,22.146520979308235,22.146520979308235,14.266978254067588
crowding_seed3,ST-MTM,3,B,61.36824324324324,780.46875,58.70017103105523,58.70017103105523,9.482841833541926
crowding_seed3,ST-MTM,3,C,69.64506172839506,854.296875,95.8027151516949,95.8027151516949,10.379867412390496
crowding_seed3,ST-MTM,4,A,49.607469512195124,1153.125,22.13446612225654,22.13446612225654,14.116692938209333
crowding_seed3,ST-MTM,4,B,61.73011363636363,773.4375,58.661210623759196,58.661210623759196,9.468513556116022
crowding_seed3,ST-MTM,4,C,69.84948979591837,861.328125,95.85373041604262,95.85373041604262,10.54448100567464
crowding_seed3,ST-MTM,5,A,49.969040247678016,1135.546875,22.119654508113307,22.119654508113307,14.025304150763361
crowding_seed3,ST-MTM,5,B,62.05813953488372,755.859375,58.65366358217632,58.65366358217632,9.335728769083971
crowding_seed3,ST-MTM,5,C,70.01764112903226,871.875,95.87608907176875,95.87608907176875,10.768654580152685
crowding_seed3,ST-MTM,6,A,50.625,1156.640625,22.19819560755688,22.19819560755688,14.088666483688833
crowding_seed3,ST-MTM,6,B,62.505760368663594,762.890625,58.78141021349466,58.78141021349466,9.292524702007526
crowding_seed3,ST-MTM,6,C,70.16683266932272,882.421875,95.66980134100683,95.66980134100683,10.748496314303651
crowding_seed3,ST-MTM,7,A,51.29954268292683,1153.125,22.264615450443348,22.264615450443348,14.098913727959697
crowding_seed3,ST-MTM,7,B,62.708333333333336,759.375,58.7228154354263,58.7228154354263,9.284650503778337
crowding_seed3,ST-MTM,7,C,70.3125,878.90625,95.66197627618872,95.66197627618872,10.746123268261954
crowding_seed3,ST-MTM,8,A,51.71389751552795,1132.03125,22.257919889808285,22.257919889808285,13.946395145939086
crowding_seed3,ST-MTM,8,B,62.916666666666664,759.375,58.73385684179616,58.73385684179616,9.355345812182748
crowding_seed3,ST-MTM,8,C,70.515,878.90625,95.65763043045392,95.65763043045392,10.827946541878163
crowding_seed3,ST-MTM,9,A,52.27360681114551,1135.546875,22.354209883419315,22.354209883419315,14.13319110576923
crowding_seed3,ST-MTM,9,B,63.316627358490564,745.3125,58.68700133783973,58.68700133783973,9.276274038461537
crowding_seed3,ST-MTM,9,C,70.77551020408163,861.328125,95.60819594079932,95.60819594079932,10.720222355769238
crowding_seed3,ST-MTM,10,A,52.994953416149066,1132.03125,22.434191939578685,22.434191939578685,14.08943509615385
crowding_seed3,ST-MTM,10,B,63.645348837209305,755.859375,58.630399967255364,58.630399967255364,9.407542067307688
crowding_seed3,ST-MTM,10,C,70.9104938271605,854.296875,95.5848152552243,95.5848152552243,10.632710336538452
crowding_seed3,ST-MTM,11,A,53.4375,1146.09375,22.463946704842133,22.463946704842133,14.227977141943732
crowding_seed3,ST-MTM,11,B,63.984375,759.375,58.5924581827239,58.5924581827239,9.42712595907929
crowding_seed3,ST-MTM,11,C,71.0625,843.75,95.59300227449233,95.59300227449233,10.474584398976987
crowding_seed3,ST-MTM,12,A,53.880046583850934,1132.03125,22.449642539877267,22.449642539877267,14.272414772727274
crowding_seed3,ST-MTM,12,B,64.39285714285714,738.28125,58.69406679812539,58.69406679812539,9.308096590909088
crowding_seed3,ST-MTM,12,C,71.12394957983193,836.71875,95.50569782405572,95.50569782405572,10.549176136363627
crowding_seed3,ST-MTM,13,A,54.76851851851852,1139.0625,22.509285792169862,22.509285792169862,14.250024162371133
crowding_seed3,ST-MTM,13,B,64.6875,745.3125,58.799750851835576,58.799750851835576,9.324089884020623
crowding_seed3,ST-MTM,13,C,71.328125,843.75,95.34037051805291,95.34037051805291,10.555573453608247
crowding_seed3,ST-MTM,14,A,55.2161214953271,1128.515625,22.606137809780147,22.606137809780147,14.172871523285899
crowding_seed3,ST-MTM,14,B,64.92629716981132,745.3125,58.655439770566396,58.655439770566396,9.360276520051741
crowding_seed3,ST-MTM,14,C,71.4375,843.75,95.3878295817118,95.3878295817118,10.596539456662356
crowding_seed3,ST-MTM,15,A,55.545419254658384,1132.03125,22.65767627723866,22.65767627723866,14.180334677419358
crowding_seed3,ST-MTM,15,B,65.24107142857143,738.28125,58.645285338333636,58.645285338333636,9.248044354838711
crowding_seed3,ST-MTM,15,C,71.5895061728395,854.296875,95.34644554648605,95.34644554648605,10.701308467741939
crowding_seed3,ST-MTM,16,A,56.25,1139.0625,22.8367158784553,22.8367158784553,14.195146020539156
crowding_seed3,ST-MTM,16,B,65.55390995260663,741.796875,58.61383018703355,58.61383018703355,9.244369784980748
crowding_seed3,ST-MTM,16,C,71.74180327868852,857.8125,95.19886109656952,95.19886109656952,10.690171694480114
crowding_seed3,ST-MTM,17,A,56.954580745341616,1132.03125,22.828993529225304,22.828993529225304,14.180334677419358
crowding_seed3,ST-MTM,17,B,65.93601895734596,741.796875,58.62835707058331,58.62835707058331,9.292082661290323
crowding_seed3,ST-MTM,17,C,71.8698347107438,850.78125,95.19205656224973,95.19205656224973,10.657270161290313
crowding_seed3,ST-MTM,18,A,57.33889751552795,1132.03125,22.80562804805147,22.80562804805147,14.235439604922284
crowding_seed3,ST-MTM,18,B,66.26785714285714,738.28125,58.65818886351902,58.65818886351902,9.283982351036272
crowding_seed3,ST-MTM,18,C,72.1875,843.75,95.18559025048786,95.18559025048786,10.610265544041454
crowding_seed3,ST-MTM,19,A,57.79038461538462,1142.578125,22.78017169344687,22.78017169344687,14.275609314671819
crowding_seed3,ST-MTM,19,B,66.5625,745.3125,58.76766958087496,58.76766958087496,9.312089768339774
crowding_seed3,ST-MTM,19,C,72.3125,843.75,95.10156588773654,95.10156588773654,10.541988416988431
crowding_seed3,ST-MTM,20,A,58.577786377708975,1135.546875,22.891797807540108,22.891797807540108,14.261176018758086
crowding_seed3,ST-MTM,20,B,66.85714285714286,738.28125,58.596454595063854,58.596454595063854,9.271972024579568
crowding_seed3,ST-MTM,20,C,72.484375,843.75,95.1611547594544,95.1611547594544,10.596539456662356
crowding_seed3,RA-MTM,0,A,47.215401785714285,1181.25,46.215401785714285,46.21540178571428,14.175
crowding_seed3,RA-MTM,0,B,60.391666666666666,791.015625,59.391666666666666,59.391666666666666,9.4921875
crowding_seed3,RA-MTM,0,C,69.04233870967742,871.875,70.04233870967742,70.04233870967742,10.4625
crowding_seed3,RA-MTM,1,A,47.85,1142.578125,46.85,46.85,13.7109375
crowding_seed3,RA-MTM,1,B,60.75688073394495,766.40625,59.75688073394495,59.756880733944946,9.196875
crowding_seed3,RA-MTM,1,C,69.27591463414635,864.84375,70.27591463414635,70.27591463414635,10.378125
crowding_seed3,RA-MTM,2,A,48.41169724770642,1149.609375,47.41169724770642,47.411697247706414,13.7953125
crowding_seed3,RA-MTM,2,B,61.070205479452056,769.921875,60.070205479452056,60.07020547945205,9.239062500000001
crowding_seed3,RA-MTM,2,C,69.4672131147541,857.8125,70.4672131147541,70.4672131147541,10.293750000000001
crowding_seed3,RA-MTM,3,A,48.98016467065868,1174.21875,47.98016467065868,47.980164670658674,14.090625000000001
crowding_seed3,RA-MTM,3,B,61.36824324324324,780.46875,60.36824324324324,60.352355610819146,9.365625
crowding_seed3,RA-MTM,3,C,69.64506172839506,854.296875,70.64506172839506,70.66094936081915,10.2515625
crowding_seed3,RA-MTM,4,A,49.607469512195124,1153.125,48.607469512195124,48.58657639815904,13.8375
crowding_seed3,RA-MTM,4,B,61.73011363636363,773.4375,60.73011363636363,60.64595139815904,9.28125
crowding_seed3,RA-MTM,4,C,69.84948979591837,861.328125,70.84948979591837,70.95454514815904,10.3359375
crowding_seed3,RA-MTM,5,A,49.969040247678016,1135.546875,48.969040247678016,48.96904024767802,13.6265625
crowding_seed3,RA-MTM,5,B,62.05813953488372,755.859375,61.05813953488372,60.90468720695798,9.0703125
crowding_seed3,RA-MTM,5,C,70.01764112903226,871.875,71.01764112903226,71.17109345695798,10.4625
crowding_seed3,RA-MTM,6,A,50.625,1156.640625,49.625,49.29711434599544,13.879687500000001
crowding_seed3,RA-MTM,6,B,62.505760368663594,762.890625,61.505760368663594,61.31430184599544,9.1546875
crowding_seed3,RA-MTM,6,C,70.16683266932272,882.421875,71.16683266932272,71.68617684599543,10.5890625
crowding_seed3,RA-MTM,7,A,51.29954268292683,1153.125,50.29954268292683,49.68022950542006,13.8375
crowding_seed3,RA-MTM,7,B,62.708333333333336,759.375,61.708333333333336,61.65522950542006,9.1125
crowding_seed3,RA-MTM,7,C,70.3125,878.90625,71.3125,71.98491700542006,10.546875
crowding_seed3,RA-MTM,8,A,51.71389751552795,1132.03125,50.71389751552795,50.0396672273982,13.584375
crowding_seed3,RA-MTM,8,B,62.916666666666664,759.375,61.916666666666664,61.8881047273982,9.1125
crowding_seed3,RA-MTM,8,C,70.515,878.90625,71.515,72.2177922273982,10.546875
crowding_seed3,RA-MTM,9,A,52.27360681114551,1135.546875,51.27360681114551,50.5518627079059,13.6265625
crowding_seed3,RA-MTM,9,B,63.316627358490564,745.3125,62.316627358490564,62.3370189579059,8.94375
crowding_seed3,RA-MTM,9,C,70.77551020408163,861.328125,71.77551020408163,72.4768627079059,10.3359375
crowding_seed3,RA-MTM,10,A,52.994953416149066,1132.03125,51.994953416149066,50.91172369350628,13.584375
crowding_seed3,RA-MTM,10,B,63.645348837209305,755.859375,62.645348837209305,62.739067443506286,9.0703125
crowding_seed3,RA-MTM,10,C,70.9104938271605,854.296875,71.9104938271605,72.90000494350629,10.2515625
crowding_seed3,RA-MTM,11,A,53.4375,1146.09375,52.4375,51.16666666666667,13.753125
crowding_seed3,RA-MTM,11,B,63.984375,759.375,62.984375,63.099479166666676,9.1125
crowding_seed3,RA-MTM,11,C,71.0625,843.75,72.0625,73.21822916666667,10.125
crowding_seed3,RA-MTM,12,A,53.880046583850934,1132.03125,52.880046583850934,51.66770110218001,13.584375
crowding_seed3,RA-MTM,12,B,64.39285714285714,738.28125,63.39285714285714,63.38957610218001,8.859375
crowding_seed3,RA-MTM,12,C,71.12394957983193,836.71875,72.12394957983193,73.33957610218,10.040625
crowding_seed3,RA-MTM,13,A,54.76851851851852,1139.0625,53.76851851851852,52.045756172839496,13.668750000000001
crowding_seed3,RA-MTM,13,B,64.6875,745.3125,63.6875,63.852006172839495,8.94375
crowding_seed3,RA-MTM,13,C,71.328125,843.75,72.328125,73.88638117283949,10.125
crowding_seed3,RA-MTM,14,A,55.2161214953271,1128.515625,54.2161214953271,52.35320205504614,13.5421875
crowding_seed3,RA-MTM,14,B,64.92629716981132,745.3125,63.92629716981132,64.09617080504614,8.94375
crowding_seed3,RA-MTM,14,C,71.4375,843.75,72.4375,74.13054580504614,10.125
crowding_seed3,RA-MTM,15,A,55.545419254658384,1132.03125,54.545419254658384,52.62559270202312,13.584375
crowding_seed3,RA-MTM,15,B,65.24107142857143,738.28125,64.24107142857143,64.34746770202312,8.859375
