t,kind,order,SNS,TW1,TW3,sse,passes_guard
23,same_history,"(3, 2, 0, 1, 6, 5, 4)",0.26802548850291574,0.7428571428571429,0.6904761904761905,23431.414696633554,False
23,same_history,"(3, 2, 1, 0, 4, 5, 6)",0.25509433976964124,0.7142857142857143,0.6428571428571428,22299.622998507188,False
23,same_history,"(3, 2, 1, 0, 4, 6, 5)",0.24600266417185815,0.7428571428571429,0.6428571428571428,21505.08800008261,False
23,same_history,"(3, 2, 1, 0, 5, 6, 4)",0.2763958020896986,0.7714285714285715,0.6428571428571428,24162.077224806926,False
23,same_history,"(3, 2, 1, 0, 6, 5, 4)",0.27886053749447276,0.6857142857142857,0.6428571428571428,24377.70500831669,False
23,same_history,"(4, 5, 6, 0, 1, 2, 3)",0.3126747729407413,0.6285714285714286,0.5714285714285714,29633.892245492767,False
23,same_history,"(4, 5, 6, 1, 0, 2, 3)",0.3027697940771376,0.7428571428571429,0.5714285714285714,28951.510470911224,False
23,same_history,"(4, 5, 6, 2, 0, 1, 3)",0.2904266643312076,0.8285714285714285,0.6428571428571428,27438.319477643327,False
23,same_history,"(4, 5, 6, 2, 1, 0, 3)",0.29915235524713096,0.6285714285714286,0.7142857142857143,28318.606448769173,False
23,same_history,"(4, 5, 6, 3, 0, 1, 2)",0.1456949166659759,0.8,0.8809523809523809,19720.528455196985,False
23,same_history,"(4, 5, 6, 3, 1, 0, 2)",0.11661065200918316,0.8571428571428572,0.8809523809523809,17502.58370905058,False
23,same_history,"(4, 5, 6, 3, 2, 0, 1)",0.1590465514612143,0.8285714285714285,0.8809523809523809,20205.248464544024,False
23,same_history,"(4, 5, 6, 3, 2, 1, 0)",0.14796720433727797,0.8,0.8809523809523809,19549.97270133609,False
23,same_history,"(4, 6, 5, 0, 1, 2, 3)",0.31013024076778734,0.7142857142857143,0.5238095238095238,29418.25627304492,False
23,same_history,"(4, 6, 5, 1, 0, 2, 3)",0.3002263915274581,0.8285714285714285,0.5714285714285714,28735.87467384746,False
23,same_history,"(4, 6, 5, 2, 0, 1, 3)",0.2878807853637834,0.9142857142857143,0.6666666666666667,27222.68343867863,False
23,same_history,"(4, 6, 5, 2, 1, 0, 3)",0.2966069133082484,0.7714285714285715,0.7619047619047619,28102.972237184265,False
23,same_history,"(4, 6, 5, 3, 0, 1, 2)",0.14323702130976912,0.7428571428571429,0.8809523809523809,19504.891566944003,False
23,same_history,"(4, 6, 5, 3, 1, 0, 2)",0.11415575393421198,0.8,0.8809523809523809,17286.94786621138,False
23,same_history,"(4, 6, 5, 3, 2, 0, 1)",0.15656921410893512,0.7714285714285715,0.8809523809523809,19989.612639414503,False
23,same_history,"(4, 6, 5, 3, 2, 1, 0)",0.14549729646240553,0.7428571428571429,0.8809523809523809,19334.3370632826,False
23,same_history,"(5, 6, 4, 0, 1, 2, 3)",0.27940603840273553,0.7142857142857143,0.6428571428571428,26889.720723037353,False
23,same_history,"(5, 6, 4, 1, 0, 2, 3)",0.26947442188997794,0.8285714285714285,0.6904761904761905,26207.33873545457,False
23,same_history,"(5, 6, 4, 2, 0, 1, 3)",0.2572284175154663,0.9142857142857143,0.6666666666666667,24694.147476637852,False
23,same_history,"(5, 6, 4, 2, 1, 0, 3)",0.2659203933944982,0.7428571428571429,0.7380952380952381,25574.43480402646,False
23,same_history,"(5, 6, 4, 3, 0, 1, 2)",0.11255813188074326,0.9428571428571428,0.8809523809523809,16976.35667085956,False
23,same_history,"(5, 6, 4, 3, 1, 0, 2)",0.08349070323067745,1.0,0.9047619047619048,14758.412033864894,False
23,same_history,"(5, 6, 4, 3, 2, 0, 1)",0.1258095820724274,0.9714285714285714,0.8809523809523809,17461.07670503378,False
23,same_history,"(5, 6, 4, 3, 2, 1, 0)",0.11476702514794546,0.9428571428571428,0.8809523809523809,16805.798575088607,False
23,same_history,"(6, 5, 4, 0, 1, 2, 3)",0.2887804084579451,0.6571428571428571,0.6428571428571428,27684.247401360753,False
23,same_history,"(6, 5, 4, 1, 0, 2, 3)",0.27884438556677255,0.7714285714285715,0.6904761904761905,27001.86571264355,False
23,same_history,"(6, 5, 4, 2, 0, 1, 3)",0.2666086264760778,0.7714285714285715,0.7142857142857143,25488.67445170067,False
23,same_history,"(6, 5, 4, 2, 1, 0, 3)",0.27529865603163567,0.6,0.7380952380952381,26368.96106580316,False
23,same_history,"(6, 5, 4, 3, 0, 1, 2)",0.12162370790899481,0.9142857142857143,0.8809523809523809,17770.88376305836,False
23,same_history,"(6, 5, 4, 3, 1, 0, 2)",0.09254551323196332,0.9714285714285714,0.8809523809523809,15552.938746514055,False
23,same_history,"(6, 5, 4, 3, 2, 0, 1)",0.1349432784086002,0.9428571428571428,0.8809523809523809,18255.603715581437,False
23,same_history,"(6, 5, 4, 3, 2, 1, 0)",0.12387459867192728,0.9142857142857143,0.8809523809523809,17600.327936745147,False
24,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(5))",0.15974155223277794,0.875,,54125.01386567451,False
24,tmtm,"(np.int64(4), np.int64(3), np.int64(5), np.int64(0), np.int64(1), np.int64(2))",0.21804770436379786,0.875,,54666.4562329476,False
24,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(4))",0.08216176619519898,0.9166666666666666,,54528.82247233857,False
24,tmtm,"(np.int64(3), np.int64(5), np.int64(4), np.int64(0), np.int64(1), np.int64(2))",0.25800861741705117,0.875,,54475.57634729555,False
24,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(3))",0.17046834087172882,0.9166666666666666,,54223.1801489275,False
24,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(0), np.int64(1), np.int64(2))",0.190651925192524,0.9166666666666666,,54409.626681659465,False
24,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(3), np.int64(4))",0.11379744753481447,0.875,,54785.652023626724,False
24,tmtm,"(np.int64(5), np.int64(3), np.int64(4), np.int64(0), np.int64(1), np.int64(2))",0.2483148787453632,0.7916666666666666,,54377.410064042546,False
24,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(4), np.int64(3), np.int64(5))",0.2453991882885504,0.7916666666666666,,54544.57770065407,False
24,tmtm,"(np.int64(4), np.int64(3), np.int64(5), np.int64(1), np.int64(2), np.int64(0))",0.16942626737050306,0.7916666666666666,,54617.712578192935,False
24,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(5), np.int64(4))",0.18156536257192357,0.8333333333333334,,54943.7472540637,False
24,tmtm,"(np.int64(3), np.int64(5), np.int64(4), np.int64(1), np.int64(2), np.int64(0))",0.21276029446058514,0.7916666666666666,,54422.193639286445,False
24,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(4), np.int64(5), np.int64(3))",0.2552605933642839,0.8333333333333334,,54642.74398390708,False
24,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.14030175728256472,0.8333333333333334,,54360.88302690478,False
24,tmtm,"(np.int64(1), np.int64(2), np.int64(0), np.int64(5), np.int64(3), np.int64(4))",0.21046471098618086,0.7916666666666666,,55200.57680535184,False
24,tmtm,"(np.int64(5), np.int64(3), np.int64(4), np.int64(1), np.int64(2), np.int64(0))",0.2024666942993307,0.7083333333333333,,54324.02735603343,False
24,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(5))",0.2283342707155624,0.45833333333333337,,54915.842172004384,False
24,tmtm,"(np.int64(4), np.int64(3), np.int64(5), np.int64(0), np.int64(2), np.int64(1))",0.20483448895725898,0.7083333333333333,,53923.925204380444,False
24,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(3), np.int64(5), np.int64(4))",0.16163161676020063,0.7083333333333333,,55324.2898319229,False
24,tmtm,"(np.int64(3), np.int64(5), np.int64(4), np.int64(0), np.int64(2), np.int64(1))",0.24396419035140746,0.7083333333333333,,53737.68437198285,False
24,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(4), np.int64(5), np.int64(3))",0.2387367836138612,0.45833333333333337,,55014.0084552574,False
24,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(0), np.int64(2), np.int64(1))",0.17849115109223365,0.75,,53667.0956530923,False
24,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(5), np.int64(3), np.int64(4))",0.19220014066865446,0.625,,55581.119383211044,False
24,tmtm,"(np.int64(5), np.int64(3), np.int64(4), np.int64(0), np.int64(2), np.int64(1))",0.23461185458008088,0.625,,53639.51808872985,False
24,tmtm,"(np.int64(2), np.int64(1), np.int64(0), np.int64(4), np.int64(3), np.int64(5))",0.26337087592336045,0.9166666666666666,,55101.437897764976,False
24,tmtm,"(np.int64(4), np.int64(3), np.int64(5), np.int64(2), np.int64(1), np.int64(0))",0.10586921611074897,0.9166666666666666,,53641.21344040681,False
24,tmtm,"(np.int64(2), np.int64(1), np.int64(0), np.int64(3), np.int64(5), np.int64(4))",0.19948052920469167,0.9583333333333334,,55505.24650442904,False
24,tmtm,"(np.int64(3), np.int64(5), np.int64(4), np.int64(2), np.int64(1), np.int64(0))",0.15366524421938008,0.9166666666666666,,53450.33355475476,False
24,tmtm,"(np.int64(2), np.int64(1), np.int64(0), np.int64(4), np.int64(5), np.int64(3))",0.27341224237981887,0.9583333333333334,,55199.604181017974,False
24,tmtm,"(np.int64(4), np.int64(5), np.int64(3), np.int64(2), np.int64(1), np.int64(0))",0.07659052909253058,0.9583333333333334,,53384.38388911867,False
24,tmtm,"(np.int64(2), np.int64(1), np.int64(0), np.int64(5), np.int64(3), np.int64(4))",0.22900692735663714,0.9166666666666666,,55762.076055717174,False
24,tmtm,"(np.int64(5), np.int64(3), np.int64(4), np.int64(2), np.int64(1), np.int64(0))",0.14331446069772924,0.8333333333333334,,53352.16727150176,False
24,free,"(0, 1, 2, 3, 5, 4)",0.0632484750463654,1.0,,4328.300856911841,True
24,free,"(0, 1, 2, 4, 3, 5)",0.12132881290672778,0.7083333333333333,,8302.929113900655,False
24,free,"(0, 1, 2, 4, 5, 3)",0.12640047105980365,0.8333333333333334,,8649.999336761055,False
24,free,"(0, 1, 2, 5, 3, 4)",0.07675384245534811,0.875,,5252.517500655525,False
24,free,"(0, 2, 1, 3, 5, 4)",0.1221264006913982,0.8333333333333334,,8357.510665303524,False
24,free,"(0, 2, 1, 4, 3, 5)",0.1802067385517599,0.7083333333333333,,12332.138922292339,False
24,free,"(0, 2, 1, 4, 5, 3)",0.1852783967048357,0.8333333333333334,,12679.209145152736,False
24,free,"(0, 2, 1, 5, 3, 4)",0.13563176810035762,0.7916666666666666,,9281.727309047204,False
24,free,"(1, 2, 0, 3, 5, 4)",0.16766005725707536,0.75,,11473.528317697986,False
24,free,"(1, 2, 0, 4, 3, 5)",0.22574039511743774,0.625,,15448.156574686802,False
24,free,"(1, 2, 0, 4, 5, 3)",0.2308120532705137,0.75,,15795.226797547199,False
24,free,"(1, 2, 0, 5, 3, 4)",0.1811654246660567,0.7083333333333333,,12397.744961441675,False
24,free,"(2, 1, 0, 3, 5, 4)",0.18323189930068798,0.9166666666666666,,12539.160607040232,False
24,free,"(2, 1, 0, 4, 3, 5)",0.24131223716105032,0.7916666666666666,,16513.788864029048,False
24,free,"(2, 1, 0, 4, 5, 3)",0.24638389531412616,0.9166666666666666,,16860.859086889443,False
24,free,"(2, 1, 0, 5, 3, 4)",0.19673726670966907,0.875,,13463.377250783915,False
24,free,"(3, 5, 4, 0, 1, 2)",0.24638389531412616,0.9166666666666666,,16860.859086889443,False
24,free,"(3, 5, 4, 0, 2, 1)",0.2308120532705137,0.75,,15795.226797547199,False
24,free,"(3, 5, 4, 1, 2, 0)",0.1852783967048357,0.8333333333333334,,12679.209145152736,False
24,free,"(3, 5, 4, 2, 1, 0)",0.12640047105980368,0.8333333333333334,,8649.999336761053,False
24,free,"(4, 3, 5, 0, 1, 2)",0.19673726670966904,0.875,,13463.377250783913,False
24,free,"(4, 3, 5, 0, 2, 1)",0.18116542466605676,0.7083333333333333,,12397.744961441673,False
24,free,"(4, 3, 5, 1, 2, 0)",0.13563176810035762,0.7916666666666666,,9281.727309047206,False
24,free,"(4, 3, 5, 2, 1, 0)",0.07675384245534814,0.875,,5252.517500655525,False
24,free,"(4, 5, 3, 0, 1, 2)",0.18323189930068795,0.9166666666666666,,12539.160607040229,False
24,free,"(4, 5, 3, 0, 2, 1)",0.16766005725707542,0.75,,11473.528317697988,False
24,free,"(4, 5, 3, 1, 2, 0)",0.1221264006913982,0.8333333333333334,,8357.510665303524,False
24,free,"(4, 5, 3, 2, 1, 0)",0.06324847504636538,1.0,,4328.300856911841,True
24,free,"(5, 3, 4, 0, 1, 2)",0.24131223716105038,0.7916666666666666,,16513.788864029044,False
24,free,"(5, 3, 4, 0, 2, 1)",0.2257403951174378,0.625,,15448.156574686802,False
24,free,"(5, 3, 4, 1, 2, 0)",0.18020673855175987,0.7083333333333333,,12332.138922292335,False
24,free,"(5, 3, 4, 2, 1, 0)",0.12132881290672776,0.7083333333333333,,8302.929113900655,False
24,same_history,"(0, 1, 2, 3, 5, 4)",0.06364991079352335,1.0,,4451.872118288043,True
24,same_history,"(0, 1, 2, 4, 3, 5)",0.12438521619675383,0.7083333333333333,,8603.932352934668,False
24,same_history,"(0, 1, 2, 4, 5, 3)",0.1299713157915742,0.8333333333333334,,8988.730739463666,False
24,same_history,"(0, 1, 2, 5, 3, 4)",0.0771552844415701,0.875,,5374.675529319585,False
24,same_history,"(0, 2, 1, 3, 5, 4)",0.12251576910151586,0.8333333333333334,,8478.480075315,False
24,same_history,"(0, 2, 1, 4, 3, 5)",0.18325021983175863,0.7083333333333333,,12630.540335440834,False
24,same_history,"(0, 2, 1, 4, 5, 3)",0.1888350165780044,0.8333333333333334,,13015.338513762392,False
24,same_history,"(0, 2, 1, 5, 3, 4)",0.13602114079597422,0.7916666666666666,,9401.283310458331,False
24,same_history,"(1, 2, 0, 3, 5, 4)",0.17327796308666604,0.75,,12012.484353105563,False
24,same_history,"(1, 2, 0, 4, 3, 5)",0.233987728803208,0.625,,16164.544384497673,False
24,same_history,"(1, 2, 0, 4, 5, 3)",0.23955334406806053,0.75,,16549.343002752285,False
24,same_history,"(1, 2, 0, 5, 3, 4)",0.18678069661196953,0.7083333333333333,,12935.287591361533,False
24,same_history,"(2, 1, 0, 3, 5, 4)",0.19545602841796822,0.9166666666666666,,13545.603336302316,False
24,same_history,"(2, 1, 0, 4, 3, 5)",0.2561551682184017,0.7916666666666666,,17697.663274511953,False
24,same_history,"(2, 1, 0, 4, 5, 3)",0.2617151052391589,0.9166666666666666,,18082.461786587468,False
24,same_history,"(2, 1, 0, 5, 3, 4)",0.20895724138420194,0.875,,14468.406553063778,False
24,same_history,"(3, 5, 4, 0, 1, 2)",0.27431234725196324,0.9166666666666666,,23133.41513316232,False
24,same_history,"(3, 5, 4, 0, 2, 1)",0.2549503818826551,0.875,,22375.130067418766,False
24,same_history,"(3, 5, 4, 1, 2, 0)",0.19663064946295267,0.8333333333333334,,20052.0478057396,False
24,same_history,"(3, 5, 4, 2, 1, 0)",0.13424150124290649,0.8333333333333334,,16462.293763619058,False
24,same_history,"(4, 3, 5, 0, 1, 2)",0.22030186202065158,0.875,,20192.709972959517,False
24,same_history,"(4, 3, 5, 0, 2, 1)",0.20035538514640358,0.7916666666666666,,19434.424229172422,False
24,same_history,"(4, 3, 5, 1, 2, 0)",0.1406068905093505,0.7916666666666666,,17111.341796919536,False
24,same_history,"(4, 3, 5, 2, 1, 0)",0.07806794140077357,0.875,,13521.590120124833,False
24,same_history,"(4, 5, 3, 0, 1, 2)",0.20649842719233857,0.7916666666666666,,19372.61255249699,False
24,same_history,"(4, 5, 3, 0, 2, 1)",0.1865103460878978,0.7916666666666666,,18614.327641164913,False
24,same_history,"(4, 5, 3, 1, 2, 0)",0.12669721557583496,0.8333333333333334,,16291.244476674836,False
24,same_history,"(4, 5, 3, 2, 1, 0)",0.06415527905725947,1.0,,12701.492774350458,False
24,same_history,"(5, 3, 4, 0, 1, 2)",0.26859251256958117,0.875,,22851.838501198352,False
24,same_history,"(5, 3, 4, 0, 2, 1)",0.2491199102467615,0.8333333333333334,,22093.553591458516,False
24,same_history,"(5, 3, 4, 1, 2, 0)",0.19051169442066482,0.7916666666666666,,19770.47069000066,False
24,same_history,"(5, 3, 4, 2, 1, 0)",0.12808836771151022,0.7916666666666666,,16180.719036919747,False
25,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(3))",0.07852533839049526,0.9333333333333333,,40334.133418493286,False
25,tmtm,"(np.int64(3), np.int64(0), np.int64(1), np.int64(2), np.int64(4))",0.2383551748175191,0.6666666666666667,,42826.416028005246,False
25,tmtm,"(np.int64(1), np.int64(2), np.int64(4), np.int64(0), np.int64(3))",0.20285037314943105,0.4666666666666667,,40989.76678530545,False
25,tmtm,"(np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(0))",0.27618552043444117,0.1333333333333333,,42292.01632655988,False
25,tmtm,"(np.int64(0), np.int64(4), np.int64(1), np.int64(2), np.int64(3))",0.23647338797412043,0.5333333333333333,,41732.08910458443,False
25,tmtm,"(np.int64(3), np.int64(0), np.int64(4), np.int64(1), np.int64(2))",0.22088957281441254,0.5333333333333333,,42451.62975781042,False
25,tmtm,"(np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(3))",0.26638992527938493,0.4666666666666667,,42222.1137199825,False
25,tmtm,"(np.int64(3), np.int64(4), np.int64(1), np.int64(2), np.int64(0))",0.15551635470123004,0.6,,41751.621304950946,False
25,tmtm,"(np.int64(0), np.int64(2), np.int64(1), np.int64(4), np.int64(3))",0.1582594415393146,0.7333333333333334,,40883.35179337542,False
25,tmtm,"(np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(4))",0.2911828805588953,0.5333333333333333,,43169.30166255542,False
25,tmtm,"(np.int64(2), np.int64(1), np.int64(4), np.int64(0), np.int64(3))",0.21642572280069255,0.4666666666666667,,41090.61287801593,False
25,tmtm,"(np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(0))",0.26137817274934655,0.4,,42186.52967893839,False
25,tmtm,"(np.int64(0), np.int64(4), np.int64(2), np.int64(1), np.int64(3))",0.25108774413767354,0.5333333333333333,,41837.57575220592,False
25,tmtm,"(np.int64(3), np.int64(0), np.int64(4), np.int64(2), np.int64(1))",0.20529146081826524,0.6666666666666667,,42350.78366509995,False
25,tmtm,"(np.int64(4), np.int64(2), np.int64(1), np.int64(0), np.int64(3))",0.21738711723321974,0.8666666666666667,,41879.22808543233,False
25,tmtm,"(np.int64(3), np.int64(4), np.int64(2), np.int64(1), np.int64(0))",0.06797360692334485,1.0,,41202.40293006882,False
25,free,"(0, 1, 2, 4, 3)",0.05972954318152284,0.8666666666666667,,3102.525653180598,False
25,free,"(0, 2, 1, 4, 3)",0.12138312740928511,0.8,,6304.991576883421,False
25,free,"(0, 4, 1, 2, 3)",0.22017342872638293,0.4,,11436.446260711502,False
25,free,"(0, 4, 2, 1, 3)",0.23201503893367392,0.6,,12051.533828540929,False
25,free,"(1, 2, 4, 0, 3)",0.2015542156389021,0.6,,10469.31034824708,False
25,free,"(2, 1, 4, 0, 3)",0.2128748912668799,0.4666666666666667,,11057.339063624942,False
25,free,"(3, 0, 1, 2, 4)",0.2143721307544211,0.8666666666666667,,11135.110023716406,False
25,free,"(3, 0, 2, 1, 4)",0.2528634291469146,0.5333333333333333,,13134.459664211943,False
25,free,"(3, 0, 4, 1, 2)",0.21287489126687992,0.4666666666666667,,11057.339063624944,False
25,free,"(3, 0, 4, 2, 1)",0.2015542156389021,0.6,,10469.31034824708,False
25,free,"(3, 1, 2, 4, 0)",0.23201503893367392,0.6,,12051.533828540927,False
25,free,"(3, 2, 1, 4, 0)",0.22017342872638293,0.4,,11436.4462607115,False
25,free,"(3, 4, 1, 2, 0)",0.12138312740928511,0.8,,6304.99157688342,False
25,free,"(3, 4, 2, 1, 0)",0.05972954318152284,0.8666666666666667,,3102.5256531805976,False
25,free,"(4, 1, 2, 0, 3)",0.2528634291469146,0.5333333333333333,,13134.459664211943,False
25,free,"(4, 2, 1, 0, 3)",0.21437213075442113,0.8666666666666667,,11135.110023716406,False
25,same_history,"(0, 1, 2, 4, 3)",0.06020873493272994,0.9333333333333333,,3139.236992562393,True
25,same_history,"(0, 2, 1, 4, 3)",0.1220099389453277,0.8,,6350.145127598276,False
25,same_history,"(0, 4, 1, 2, 3)",0.2266196080173071,0.4,,11784.015180898798,False
25,same_history,"(0, 4, 2, 1, 3)",0.2506688225171441,0.5333333333333333,,13038.69383352274,False
25,same_history,"(1, 2, 4, 0, 3)",0.2443309529405125,0.4,,12908.01879895634,False
25,same_history,"(2, 1, 4, 0, 3)",0.2606714126758682,0.4,,13823.052263279296,False
25,same_history,"(3, 0, 1, 2, 4)",0.2816788628144389,0.6666666666666667,,16007.190812868836,False
25,same_history,"(3, 0, 2, 1, 4)",0.31930332237529624,0.5333333333333333,,18170.41363547316,False
