t,order,kkt,relaxed_kkt,raw_sse,relaxed_sns_bound
39,"(0, 3, 2, 1, 4, 5, 6)",6.715658605164617e-16,6.199069481690415e-16,24730.124310866555,0.14251219691188527
39,"(0, 3, 2, 1, 4, 6, 5)",9.298604222535622e-16,1.1364960716432428e-15,21860.368988440725,0.1259748646490002
39,"(0, 3, 2, 1, 5, 6, 4)",5.1658912347420125e-16,7.553969625460548e-16,32970.73898880357,0.19000066145602867
39,"(0, 3, 2, 1, 6, 5, 4)",1.0331782469484025e-15,5.427913725662017e-16,32034.94819977363,0.18460781271819593
39,"(0, 4, 5, 6, 1, 2, 3)",1.653085195117444e-15,4.649302111267811e-16,36733.564723269265,0.2116844558706164
39,"(0, 4, 5, 6, 2, 1, 3)",7.232247728638817e-16,1.0448257832191503e-15,36529.50998568641,0.21050849852025705
39,"(0, 4, 5, 6, 3, 1, 2)",6.199069481690415e-16,6.199069481690415e-16,31486.73458280728,0.18144854242171538
39,"(0, 4, 5, 6, 3, 2, 1)",1.7564030198122842e-15,8.26542597558722e-16,29507.274160305773,0.17004149380006753
39,"(0, 4, 6, 5, 1, 2, 3)",1.239813896338083e-15,1.0255401159041826e-15,37908.903823268025,0.21845784420757403
39,"(0, 4, 6, 5, 2, 1, 3)",4.13271298779361e-16,9.298604222535622e-16,37704.84908568517,0.21728188685721456
39,"(0, 4, 6, 5, 3, 1, 2)",1.3947906333803433e-15,4.13271298779361e-16,32662.073682806036,0.18822193075867294
39,"(0, 4, 6, 5, 3, 2, 1)",6.199069481690415e-16,5.1658912347420125e-16,30682.613260304537,0.17681488213702512
39,"(0, 5, 6, 4, 1, 2, 3)",1.7564030198122842e-15,4.503411891021844e-16,25743.649374664325,0.14835305837175908
39,"(0, 5, 6, 4, 2, 1, 3)",7.748836852113018e-16,1.0331782469484025e-15,25539.594637081478,0.1471771010213997
39,"(0, 5, 6, 4, 3, 1, 2)",2.479627792676166e-15,2.07090504919989e-16,20496.81923420233,0.11811714492285799
39,"(0, 5, 6, 4, 3, 2, 1)",1.1364960716432428e-15,3.70350394039804e-16,18517.358811700837,0.10671009630121024
39,"(0, 6, 5, 4, 1, 2, 3)",2.3246510556339056e-15,3.773778044096552e-16,29028.00199041236,0.16727951235744679
39,"(0, 6, 5, 4, 2, 1, 3)",9.815193346009823e-16,8.26542597558722e-16,28823.94725282951,0.16610355500708737
39,"(0, 6, 5, 4, 3, 1, 2)",7.748836852113018e-16,5.1658912347420125e-16,23781.171849950362,0.1370435989085457
39,"(0, 6, 5, 4, 3, 2, 1)",9.556898784272722e-16,3.9539815895743123e-16,21801.711427448863,0.12563655028689794
39,"(1, 2, 3, 4, 5, 6, 0)",8.523720537324321e-16,6.199069481690415e-16,21801.711427448863,0.12563655028689794
39,"(1, 2, 3, 4, 6, 5, 0)",1.4464495457277634e-15,7.232247728638817e-16,18517.358811700833,0.10671009630121024
39,"(1, 2, 3, 5, 6, 4, 0)",8.26542597558722e-16,2.1755767502209836e-16,30682.613260304533,0.17681488213702512
39,"(1, 2, 3, 6, 5, 4, 0)",1.291472808685503e-15,8.26542597558722e-16,29507.274160305777,0.17004149380006758
39,"(2, 1, 3, 4, 5, 6, 0)",9.298604222535622e-16,5.1658912347420125e-16,23781.17184995037,0.1370435989085457
39,"(2, 1, 3, 4, 6, 5, 0)",9.040309660798522e-16,3.0995347408452076e-16,20496.81923420232,0.11811714492285799
39,"(2, 1, 3, 5, 6, 4, 0)",1.0331782469484025e-15,4.895047687997214e-16,32662.073682806033,0.18822193075867294
39,"(2, 1, 3, 6, 5, 4, 0)",1.239813896338083e-15,1.7375220315288688e-16,31486.734582807272,0.18144854242171535
39,"(3, 1, 2, 4, 5, 6, 0)",2.944558003802947e-15,4.612978521170032e-16,28823.947252829512,0.16610355500708737
39,"(3, 1, 2, 4, 6, 5, 0)",5.682480358216214e-16,7.232247728638817e-16,25539.594637081467,0.14717710102139966
39,"(3, 1, 2, 5, 6, 4, 0)",7.232247728638817e-16,5.1658912347420125e-16,37704.84908568518,0.21728188685721456
39,"(3, 1, 2, 6, 5, 4, 0)",1.0848371592958225e-15,7.232247728638817e-16,36529.50998568641,0.21050849852025696
39,"(3, 2, 1, 4, 5, 6, 0)",7.232247728638817e-16,5.1658912347420125e-16,29028.001990412355,0.16727951235744679
39,"(3, 2, 1, 4, 6, 5, 0)",1.5497673704226037e-15,7.748836852113018e-16,25743.649374664325,0.14835305837175905
39,"(3, 2, 1, 5, 6, 4, 0)",1.5497673704226037e-15,4.883524361448488e-16,37908.903823268025,0.21845784420757403
39,"(3, 2, 1, 6, 5, 4, 0)",8.782015099061421e-16,4.681761359978589e-16,36733.56472326926,0.21168445587061643
39,"(4, 5, 6, 1, 2, 3, 0)",5.1658912347420125e-16,3.243465593251864e-16,32034.94819977363,0.1846078127181959
39,"(4, 5, 6, 2, 1, 3, 0)",8.26542597558722e-16,1.239813896338083e-15,30801.83385636069,0.17750138268268098
39,"(4, 5, 6, 3, 1, 2, 0)",6.199069481690415e-16,1.0331782469484025e-15,25076.16219744381,0.1445061287186563
39,"(4, 5, 6, 3, 2, 1, 0)",3.0995347408452076e-16,5.1658912347420125e-16,21634.810396426805,0.12467489205435824
39,"(4, 6, 5, 1, 2, 3, 0)",4.865096983778703e-16,1.0331782469484025e-15,32970.73898880356,0.19000066145602867
39,"(4, 6, 5, 2, 1, 3, 0)",6.199069481690415e-16,1.0331782469484025e-15,31737.624645390617,0.1828942314205138
39,"(4, 6, 5, 3, 1, 2, 0)",7.748836852113018e-16,3.6161238643194085e-16,26011.952986473734,0.14989897745648914
39,"(4, 6, 5, 3, 2, 1, 0)",6.199069481690415e-16,4.649302111267811e-16,22570.601185456744,0.13006774079219102
39,"(5, 6, 4, 1, 2, 3, 0)",1.239813896338083e-15,7.748836852113018e-16,21860.36898844073,0.12597486464900023
39,"(5, 6, 4, 2, 1, 3, 0)",2.169674318591645e-15,5.682480358216214e-16,20627.25464502778,0.11886843461348534
39,"(5, 6, 4, 3, 1, 2, 0)",1.1623255278169528e-15,3.874418426056509e-16,14901.582986110894,0.08587318064946063
39,"(5, 6, 4, 3, 2, 1, 0)",1.3947906333803433e-15,8.26542597558722e-16,11460.2311850939,0.06604194398516254
39,"(6, 5, 4, 1, 2, 3, 0)",3.6161238643194085e-16,3.83604564601035e-16,24730.12431086655,0.14251219691188527
39,"(6, 5, 4, 2, 1, 3, 0)",1.291472808685503e-15,1.0331782469484025e-15,23497.009967453614,0.13540576687637038
39,"(6, 5, 4, 3, 1, 2, 0)",1.239813896338083e-15,2.7126073622514034e-16,17771.338308536724,0.10241051291234567
39,"(6, 5, 4, 3, 2, 1, 0)",1.1106666154695328e-15,7.748836852113018e-16,14329.986507519732,0.08257927624804755
